Codigo;Nombre;Referencia;Categoria;Descripcion;Partida arancelaria;Marca;Modelo;Nombre impuesto;Porcentaje impuesto;Tipo impuesto;Cuenta de ingresos;Cuenta de inventario;Cuenta de costo de venta;Unidad de medida;Codigo del producto o servicio;Venta en negativo;Precio: General;Costo unitario;Cantidad inicial en bodega: Principal;Cantidad minima en bodega: Principal;Cantidad maxima en bodega: Principal;Codigo de barras;FAMILIA;GARANTIA;GAMA;FECHA DE INGRESO (dd/mm/yyyy);PROVEEDOR;NUEVO;Mostrar item en tienda;Archivo_Origen;cantidad_actual
2025;DIADEMA KE-21 MOTIVOS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;57000,000000;39000,000000;0.0;0.0;0.0;6921515666212;SONIDO;30 DIAS;MEDIA;07/11/2022;DIANA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2026;DIADEMA BLUETOOTH KE-03;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;57000,000000;39000,000000;0.0;0.0;0.0;6921515666038;SONIDO;30 DIAS;MEDIA;07/11/2022;DIANA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2027;HUMIDIFICADOR GRANDE(SIN FILTRO) CON CONTROL 314;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;99000,000000;75000,000000;0.0;0.0;0.0;25107;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DIANA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2028;CAMARA WEB BRIGHTSIDE 1080P;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;59000,000000;40000,000000;0.0;0.0;0.0;25108;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DIANA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2029;CABLE V8 SILICONA BRIGHTSIDE;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;7000,000000;3500,000000;0.0;0.0;0.0;BSC'T100M;CABLES CELULAR;30 DIAS;MEDIA;07/11/2022;DIANA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2030;CABLE V8 BC-05 BRIGHTSIDE;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;7000,000000;3500,000000;0.0;0.0;0.0;3122;CABLES CELULAR;30 DIAS;MEDIA;07/11/2022;DIANA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2031;AUDIFONOS EXTERNOS MOVISUN S11;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;49000,000000;52000,000000;0.0;0.0;0.0;3118529081008;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2032;AUDIFONOS INALAMBRICOS 1HORA AUT114 NEGRO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;65000,000000;46000,000000;0.0;0.0;0.0;7503030523288;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2033;AUDIFONOS AUT117 1HORA;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;9000,000000;4400,000000;0.0;0.0;0.0;7503032542799;SONIDO;30 DIAS;MEDIA;07/11/2022;HASTECK;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2034;AUDIFONOS 1HORA AUT117 NEGROS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;9000,000000;4400,000000;0.0;0.0;0.0;7503031700961;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2035;AUDIFONOS AUT123 NEGROS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;10000,000000;5250,000000;0.0;0.0;0.0;7503035048816;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2036;AUDIFONOS AUT123 1HORA BLANCOS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;9000,000000;5250,000000;0.0;0.0;0.0;6974368773262;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2037;AUDIFONOS INALAMBRICO AUT2051HORA BLANCOS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;59000,000000;45000,000000;0.0;0.0;0.0;6974368771060;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2038;AUDIFONOS INALAMBRICOS NEGROS 1HORA AUT205;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;59000,000000;45000,000000;0.0;0.0;0.0;6974368771053;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2039;CARGADOR TURBO TIPO C 3A BLANCO 1HORA;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;18000,000000;12000,000000;0.0;0.0;0.0;7503027214571;ENERGIA;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2040;CARGADOR TURBO TIPO C 3A GAR092 1HORA;;;;;;;IVA;19.0;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;21008,403361;12000,000000;0.0;0.0;0.0;7503027214564;ENERGIA;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2041;CARGADOR TIPO C PD20W 3AGAR147;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;20000,000000;15600,000000;0.0;0.0;0.0;7503031700374;ENERGIA;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2042;POWER BANK 10000MAH NEGRO GAR130 1HORA;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;54000,000000;36000,000000;0.0;0.0;0.0;7503028615841;ENERGIA;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2043;PARLANTE GLU MOVISUN;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;59000,000000;39000,000000;0.0;0.0;0.0;21076;SONIDO;30 DIAS;MEDIA;07/11/2022;VARIOS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2044;PARLANTE TOWER MOVISUN;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;145000,000000;107000,000000;0.0;0.0;0.0;21077;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2045;HOLDER UNIVERSAL HOLD-123;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;25000,000000;11400,000000;0.0;0.0;0.0;25109;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2046;CARGADOR BOLSA XIAOMI TIPO C;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;16000,000000;10000,000000;0.0;0.0;0.0;3052;ENERGIA;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2047;PAD MOUSE GEL SOLU;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;18000,000000;10400,000000;0.0;0.0;0.0;25116;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2048;DIADEMA BLUETOOTH ONIKUMA ROSADA B90;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;99000,000000;80000,000000;0.0;0.0;0.0;6972470561579;SONIDO;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2049;AUDIFONOS INALAMBRICOS GENIUS HS-M900BT;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;68000,000000;44900,000000;0.0;0.0;0.0;4710268259626;SONIDO;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2050;MOUSE VERTICAL GENIUS ERGO 8250S;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;74000,000000;54500,000000;0.0;0.0;0.0;4710268260394;MOUSES;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2051;PARLANTES PARA PC GENIUS SP-HF180;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;49000,000000;33500,000000;0.0;0.0;0.0;091163256991;SONIDO;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2052;AUDIFONOS INALAMBRICOS ANC GALAXY BUDS 2;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;265000,000000;199000,000000;0.0;0.0;0.0;8806092505452;SONIDO;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2053;SMARTWATCH AMAZFIT GTS3;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;590000,000000;355856,000000;0.0;0.0;0.0;20354203535902;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2054;REGULADOR AUTOMATICO DE VOLTAJE 6 PUESTOS UNITEC 1-74;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;65000,000000;48552,000000;0.0;0.0;0.0;7706829448445;ENERGIA;30 DIAS;MEDIA;07/11/2022;UNITEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2055;SONIDO 5.1 UNITEC ZEUS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;520000,000000;418863,000000;0.0;0.0;0.0;13812;SONIDO;30 DIAS;MEDIA;07/11/2022;UNITEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2056;TECLADO FLEXIBLE UNITEC;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;22491,000000;0.0;0.0;0.0;7706829900974;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;UNITEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2057;DVD EN BLANCO SANKEY;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;2000,000000;800,000000;0.0;0.0;0.0;4712366970953;ALMACENAMIENTO;30 DIAS;MEDIA;07/11/2022;POETA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2058;BOMBILLO LED VATIO 20W;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;12000,000000;8000,000000;0.0;0.0;0.0;22007;ENERGIA;30 DIAS;MEDIA;07/11/2022;ANDRES;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2059;CABLE 2X1 1.5 MTS OSBLACK;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;8000,000000;3570,000000;0.0;0.0;0.0;7777779871560;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2060;SPLITTER 2V ABS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;6000,000000;4522,000000;0.0;0.0;0.0;25112;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2061;MULTITOMA REGLETA CON SUPRESOR DE PICOS 6 SALIDAS 15A - 1M VOLTIMAX;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;38000,000000;22898,000000;0.0;0.0;0.0;3055;ENERGIA;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2062;FUENTE 12V 5A VOLTIMAX;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;22000,000000;13865,000000;0.0;0.0;0.0;3056;ENERGIA;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2063;ADAPTADOR 15V 2A;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;15000,000000;7500,000000;0.0;0.0;0.0;3057;ENERGIA;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2064;REDMI SMART BAND 2 GL;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;139000,000000;107500,000000;0.0;0.0;0.0;6941812708002;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2065;PARLANTE XIAOMI COMPACT 2 BT;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;59000,000000;41433,000000;0.0;0.0;0.0;6941059618218;SONIDO;30 DIAS;MEDIA;07/11/2022;VARIOS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2066;CARGADOR XIAOMI 33W ORIGINAL TIPO C;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;79000,000000;60300,000000;0.0;0.0;0.0;6934177784316;ENERGIA;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2067;PARLANTE ZIDLI D5 PRO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;75000,000000;54000,000000;0.0;0.0;0.0;6971601240383;SONIDO;30 DIAS;MEDIA;07/11/2022;J&R;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2068;PARLANTE ZIDLI D6;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;38000,000000;25650,000000;0.0;0.0;0.0;6971601240611;SONIDO;30 DIAS;MEDIA;07/11/2022;J&R;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2069;PARLANTE ZIDLI D6 PRO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;49000,000000;35550,000000;0.0;0.0;0.0;6971601240628;SONIDO;30 DIAS;MEDIA;07/11/2022;J&R;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2070;TONER 80A;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;45000,000000;31115,000000;0.0;0.0;0.0;78965498798798764654;IMPRESION;30 DIAS;MEDIA;07/11/2022;TYU;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2071;CARGADOR LENOVO 20V 3.25A;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;55000,000000;36900,000000;0.0;0.0;0.0;10555;ENERGIA;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2072;PILA LITIO CR2032 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;3000,000000;1580,000000;0.0;0.0;0.0;1056271;ENERGIA;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2073;DONGLE BLUETOOTH JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;15000,000000;8899,000000;0.0;0.0;0.0;1072509;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2074;CARGADOR PARA PORTATIL TIPO C JALTECH 65W TY04P;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;99000,000000;71900,000000;0.0;0.0;0.0;10805;ENERGIA;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2075;"FUNDA IMPERMEABLE PREMIUM 14"" JALTECH";;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;48000,000000;33900,000000;0.0;0.0;0.0;1104800;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2076;TARJETA DE SONIDO 7.1 GOLD JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;25000,000000;14900,000000;0.0;0.0;0.0;11203;SONIDO;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2077;CARGADOR PARA ACER 19.5V 2.37A AC05P JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;60000,000000;39900,000000;0.0;0.0;0.0;11223;ENERGIA;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2078;LAPTOP STAND PLUS LS515 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;99000,000000;91899,000000;0.0;0.0;0.0;11265;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2079;"FUNDA URBAN OXFORD MORADA 14""";;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;32000,000000;21900,000000;0.0;0.0;0.0;11337;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2080;"FUNDA URBAN OXFORD 15.6"" MORADA";;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;37000,000000;23900,000000;0.0;0.0;0.0;11339;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2081;AUDIFONOS CABLE TIPO C M25 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;19898,000000;0.0;0.0;0.0;30527;SONIDO;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2082;CABLE HDMI 5MTS BASIK JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;19000,000000;9900,000000;0.0;0.0;0.0;80170;CABLES;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2083;BOTA CONECTOR RJ45;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;100,000000;59,000000;0.0;0.0;0.0;80196;REDES;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2084;IMPRESORA LASER HP MFP 137FNW;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;590000,000000;400000,000000;0.0;0.0;0.0;4057;IMPRESION;30 DIAS;MEDIA;07/11/2022;VARIOS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2085;TORRE EMPRESARIAL DELL CORE I3 2GEN 8RAM;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;390000,000000;280000,000000;0.0;0.0;0.0;4058;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;VARIOS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2086;"MONITOR LG DE 17"" SEGUNDA MANO";;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;130000,000000;70000,000000;0.0;0.0;0.0;4059;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;SEGUNDA MANO;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2087;PORTATIL ASUS X415 CORE I3 11AVA 4 RAM 128 SSD;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1150000,000000;829917,000000;0.0;0.0;0.0;195553668095;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2088;CARGADOR CARRO 3.4A SPEEDSONG SG-114C;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;15000,000000;8500,000000;0.0;0.0;0.0;7707478108070;ENERGIA;30 DIAS;MEDIA;07/11/2022;SPEED SONG;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2089;ADAPTADOR EUROPEO SILICONADO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;4000,000000;1700,000000;0.0;0.0;0.0;3053;ENERGIA;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2090;CABLE DE CELULAR JUQU JQ-76;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;10000,000000;5500,000000;0.0;0.0;0.0;9826233505454;CABLES CELULAR;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2091;PLUG IN DE CARRO JUQU JQ-314;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;20000,000000;0.0;0.0;0.0;6963615841533;ENERGIA;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2092;PLUG IN DE CARRO JQ-309;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;17000,000000;11000,000000;0.0;0.0;0.0;9568167840026;ENERGIA;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2093;PLUG IN DE CARRO JUQU JQ-312;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;15000,000000;9000,000000;0.0;0.0;0.0;6984157716202;ENERGIA;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2094;CARGADOR JUQU JQ-125;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;15000,000000;9500,000000;0.0;0.0;0.0;9876565336233;ENERGIA;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2095;TRANSMISOR CAR F3;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;21000,000000;0.0;0.0;0.0;25113;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2096;MANILLA MI BAND SILICONA;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;10000,000000;6000,000000;0.0;0.0;0.0;21114;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2097;CARGADOR MI BAND;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;10000,000000;5000,000000;0.0;0.0;0.0;21115;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2098;ADAPTADOR WIFI USB ALFA W102;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;22000,000000;13000,000000;0.0;0.0;0.0;6923010010217;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;HAVIT;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2099;ADAPTADOR WIFI USB 150MBPS W114;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;23000,000000;13000,000000;0.0;0.0;0.0;6902302011149;REDES;30 DIAS;MEDIA;07/11/2022;HAVIT;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2100;PLAY STATION 4 1TB + 1 CONTROL SEGUNDA MANO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;990000,000000;1000000,000000;0.0;0.0;0.0;4060;REPUESTOS;30 DIAS;MEDIA;07/11/2022;SEGUNDA MANO;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2101;TRIPODE DISKON 3560 + SOPORTE DE CEL;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;159000,000000;119000,000000;0.0;0.0;0.0;6948229815828;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;SOLUENERGIA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2102;TRIPODER DISKON 3540 + SOPORTE CELULAR;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;129000,000000;94000,000000;0.0;0.0;0.0;6948229815811;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;SOLUENERGIA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2103;CONVERTIDOR DE AV A VGA SOLU;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;39000,000000;29000,000000;0.0;0.0;0.0;25114;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;SOLUENERGIA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2104;BATERIA PARA RADIOS MOTOROLA BESTON;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;35000,000000;22000,000000;0.0;0.0;0.0;6954880066745;ENERGIA;30 DIAS;MEDIA;07/11/2022;SOLUENERGIA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2105;BATERIA AAA RECARGABLE 750 MAH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;19000,000000;12000,000000;0.0;0.0;0.0;6954880067049;ENERGIA;30 DIAS;MEDIA;07/11/2022;SOLUENERGIA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2106;ANUNCIADOR DALIZ;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;17700,000000;0.0;0.0;0.0;25115;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;SOLUENERGIA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2107;CABLE DE RED 1.5 MTS B341 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;5000,000000;1500,000000;0.0;0.0;0.0;7709378992032;REDES;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2108;CONVERTIDOR DE HDMI A AV JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;19000,000000;0.0;0.0;0.0;1043500;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2109;CABLE DE RED 3MTS CAT5 B377 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;6000,000000;2200,000000;0.0;0.0;0.0;10469;CABLES DE RED;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
